m, n, threads, time, flops
1000, 1000, 1  6.826377e-01,  1.759352e+09 
1000, 1000, 2  3.955209e-01,  3.036502e+09 
1000, 1000, 3  4.474396e-01,  2.684161e+09 
1000, 1000, 4  2.653890e-01,  4.525433e+09 
1000, 1000, 5  2.055815e-01,  5.841964e+09 
1000, 1000, 6  2.150876e-01,  5.583772e+09 
1000, 1000, 7  1.553015e-01,  7.733345e+09 
1000, 1000, 8  2.181038e-01,  5.506552e+09 
1000, 1000, 9  1.281955e-01,  9.368503e+09 
1000, 1000, 10  2.255200e-01,  5.325470e+09 
1000, 1000, 11  1.210887e-01,  9.918348e+09 
1000, 1000, 12  2.177294e-01,  5.516022e+09 
1000, 1000, 13  1.153518e-01,  1.041163e+10 
1000, 1000, 14  1.976961e-01,  6.074980e+09 
1000, 1000, 15  1.792525e-01,  6.700047e+09 
1000, 1000, 16  1.993430e-01,  6.024791e+09 
1000, 1000, 17  1.510764e-01,  7.949623e+09 
1000, 1000, 18  2.242760e-01,  5.355009e+09 
1000, 1000, 19  1.457568e-01,  8.239754e+09 
1000, 1000, 20  1.281177e-01,  9.374192e+09 
1000, 1000, 21  1.565613e-01,  7.671115e+09 
1000, 1000, 22  1.271196e-01,  9.447792e+09 
1000, 1000, 23  1.584583e-01,  7.579280e+09 
1000, 1000, 24  1.625769e-01,  7.387276e+09 
1000, 1000, 25  1.715608e-01,  7.000434e+09 
1000, 1000, 1  6.972197e-01,  1.722556e+09 
1000, 1000, 2  4.393804e-01,  2.733394e+09 
1000, 1000, 3  3.957102e-01,  3.035049e+09 
1000, 1000, 4  2.638576e-01,  4.551697e+09 
1000, 1000, 5  2.166499e-01,  5.543506e+09 
1000, 1000, 6  2.240467e-01,  5.360490e+09 
1000, 1000, 7  1.542410e-01,  7.786517e+09 
1000, 1000, 8  2.118060e-01,  5.670283e+09 
1000, 1000, 9  1.250130e-01,  9.606998e+09 
1000, 1000, 10  2.099049e-01,  5.721638e+09 
1000, 1000, 11  1.479315e-01,  8.118620e+09 
1000, 1000, 12  2.217985e-01,  5.414825e+09 
1000, 1000, 13  1.251466e-01,  9.596748e+09 
1000, 1000, 14  2.124024e-01,  5.654361e+09 
1000, 1000, 15  1.602873e-01,  7.492797e+09 
1000, 1000, 16  2.181492e-01,  5.505407e+09 
1000, 1000, 17  1.260239e-01,  9.529936e+09 
1000, 1000, 18  1.923316e-01,  6.244422e+09 
1000, 1000, 19  1.597956e-01,  7.515850e+09 
1000, 1000, 20  1.255762e-01,  9.563918e+09 
1000, 1000, 21  1.656540e-01,  7.250050e+09 
1000, 1000, 22  1.329490e-01,  9.033540e+09 
1000, 1000, 23  1.167366e-01,  1.028812e+10 
1000, 1000, 24  1.298642e-01,  9.248121e+09 
1000, 1000, 25  1.736603e-01,  6.915799e+09 
1000, 1000, 1  6.845599e-01,  1.754412e+09 
1000, 1000, 2  4.353257e-01,  2.758854e+09 
1000, 1000, 3  4.336852e-01,  2.769290e+09 
1000, 1000, 4  2.625555e-01,  4.574272e+09 
1000, 1000, 5  2.098076e-01,  5.724293e+09 
1000, 1000, 6  2.273016e-01,  5.283729e+09 
1000, 1000, 7  1.484573e-01,  8.089866e+09 
1000, 1000, 8  2.149217e-01,  5.588082e+09 
1000, 1000, 9  1.289515e-01,  9.313579e+09 
1000, 1000, 10  1.972342e-01,  6.089209e+09 
1000, 1000, 11  2.336557e-01,  5.140040e+09 
1000, 1000, 12  1.967536e-01,  6.104081e+09 
1000, 1000, 13  1.263613e-01,  9.504491e+09 
1000, 1000, 14  2.051094e-01,  5.855413e+09 
1000, 1000, 15  1.621090e-01,  7.408595e+09 
1000, 1000, 16  1.914724e-01,  6.272444e+09 
1000, 1000, 17  1.398727e-01,  8.586378e+09 
1000, 1000, 18  1.897915e-01,  6.327995e+09 
1000, 1000, 19  1.538490e-01,  7.806358e+09 
1000, 1000, 20  1.439065e-01,  8.345698e+09 
1000, 1000, 21  1.780087e-01,  6.746861e+09 
1000, 1000, 22  1.467665e-01,  8.183066e+09 
1000, 1000, 23  1.465583e-01,  8.194691e+09 
1000, 1000, 24  1.210969e-01,  9.917674e+09 
1000, 1000, 25  1.832932e-01,  6.552342e+09 
1000, 1000, 1  6.924935e-01,  1.734312e+09 
1000, 1000, 2  4.024205e-01,  2.984441e+09 
1000, 1000, 3  4.392553e-01,  2.734173e+09 
1000, 1000, 4  2.677687e-01,  4.485215e+09 
1000, 1000, 5  2.046102e-01,  5.869697e+09 
1000, 1000, 6  2.473336e-01,  4.855790e+09 
1000, 1000, 7  1.468834e-01,  8.176554e+09 
1000, 1000, 8  2.051750e-01,  5.853538e+09 
1000, 1000, 9  1.236339e-01,  9.714164e+09 
1000, 1000, 10  2.080415e-01,  5.772888e+09 
1000, 1000, 11  1.197010e-01,  1.003333e+10 
1000, 1000, 12  2.164052e-01,  5.549773e+09 
1000, 1000, 13  1.260103e-01,  9.530967e+09 
1000, 1000, 14  2.066854e-01,  5.810763e+09 
1000, 1000, 15  1.257617e-01,  9.549805e+09 
1000, 1000, 16  1.962049e-01,  6.121153e+09 
1000, 1000, 17  1.387950e-01,  8.653052e+09 
1000, 1000, 18  2.146177e-01,  5.595996e+09 
1000, 1000, 19  1.549376e-01,  7.751507e+09 
1000, 1000, 20  1.255274e-01,  9.567630e+09 
1000, 1000, 21  1.706614e-01,  7.037326e+09 
1000, 1000, 22  1.445120e-01,  8.310731e+09 
1000, 1000, 23  1.660660e-01,  7.232064e+09 
1000, 1000, 24  1.544928e-01,  7.773826e+09 
1000, 1000, 25  1.613807e-01,  7.442029e+09 
1000, 1000, 1  6.715904e-01,  1.788292e+09 
1000, 1000, 2  4.406581e-01,  2.725469e+09 
1000, 1000, 3  4.186062e-01,  2.869045e+09 
1000, 1000, 4  2.669146e-01,  4.499566e+09 
1000, 1000, 5  2.210040e-01,  5.434290e+09 
1000, 1000, 6  2.164479e-01,  5.548681e+09 
1000, 1000, 7  1.538688e-01,  7.805352e+09 
1000, 1000, 8  2.206280e-01,  5.443552e+09 
1000, 1000, 9  1.252170e-01,  9.591349e+09 
1000, 1000, 10  2.022605e-01,  5.937886e+09 
1000, 1000, 11  1.222354e-01,  9.825304e+09 
1000, 1000, 12  2.119335e-01,  5.666872e+09 
1000, 1000, 13  1.183155e-01,  1.015083e+10 
1000, 1000, 14  2.350165e-01,  5.110280e+09 
1000, 1000, 15  1.523468e-01,  7.883329e+09 
1000, 1000, 16  1.898646e-01,  6.325560e+09 
1000, 1000, 17  1.491714e-01,  8.051139e+09 
1000, 1000, 18  2.059207e-01,  5.832342e+09 
1000, 1000, 19  1.807318e-01,  6.645207e+09 
1000, 1000, 20  1.425754e-01,  8.423615e+09 
1000, 1000, 21  1.651504e-01,  7.272157e+09 
1000, 1000, 22  1.500038e-01,  8.006466e+09 
1000, 1000, 23  1.603361e-01,  7.490517e+09 
1000, 1000, 24  1.460226e-01,  8.224755e+09 
1000, 1000, 25  1.711952e-01,  7.015383e+09 
1000, 1000, 1  6.876536e-01,  1.746519e+09 
1000, 1000, 2  4.336245e-01,  2.769677e+09 
1000, 1000, 3  3.627902e-01,  3.310453e+09 
1000, 1000, 4  2.764462e-01,  4.344426e+09 
1000, 1000, 5  2.025577e-01,  5.929175e+09 
1000, 1000, 6  2.004000e-01,  5.993013e+09 
1000, 1000, 7  1.516007e-01,  7.922129e+09 
1000, 1000, 8  2.153941e-01,  5.575825e+09 
1000, 1000, 9  1.202749e-01,  9.985461e+09 
1000, 1000, 10  2.066054e-01,  5.813013e+09 
1000, 1000, 11  1.172072e-01,  1.024681e+10 
1000, 1000, 12  2.135379e-01,  5.624294e+09 
1000, 1000, 13  1.584867e-01,  7.577925e+09 
1000, 1000, 14  2.026721e-01,  5.925827e+09 
1000, 1000, 15  1.574872e-01,  7.626018e+09 
1000, 1000, 16  1.888969e-01,  6.357966e+09 
1000, 1000, 17  1.701147e-01,  7.059943e+09 
1000, 1000, 18  2.065929e-01,  5.813365e+09 
1000, 1000, 19  1.679074e-01,  7.152752e+09 
1000, 1000, 20  2.046605e-01,  5.868256e+09 
1000, 1000, 21  1.687450e-01,  7.117248e+09 
1000, 1000, 22  1.205585e-01,  9.961972e+09 
1000, 1000, 23  1.627070e-01,  7.381366e+09 
1000, 1000, 24  1.385035e-01,  8.671259e+09 
1000, 1000, 25  1.700988e-01,  7.060602e+09 
1000, 1000, 1  6.899354e-01,  1.740743e+09 
1000, 1000, 2  4.042113e-01,  2.971218e+09 
1000, 1000, 3  4.409696e-01,  2.723544e+09 
1000, 1000, 4  2.679661e-01,  4.481910e+09 
1000, 1000, 5  2.361802e-01,  5.085100e+09 
1000, 1000, 6  2.198736e-01,  5.462229e+09 
1000, 1000, 7  1.473233e-01,  8.152139e+09 
1000, 1000, 8  2.090460e-01,  5.745146e+09 
1000, 1000, 9  1.204182e-01,  9.973576e+09 
1000, 1000, 10  1.853141e-01,  6.480888e+09 
1000, 1000, 11  1.172682e-01,  1.024148e+10 
1000, 1000, 12  2.007037e-01,  5.983946e+09 
1000, 1000, 13  1.963321e-01,  6.117185e+09 
1000, 1000, 14  2.058925e-01,  5.833141e+09 
1000, 1000, 15  1.164755e-01,  1.031118e+10 
1000, 1000, 16  2.370932e-01,  5.065518e+09 
1000, 1000, 17  1.746811e-01,  6.875385e+09 
1000, 1000, 18  2.265739e-01,  5.300699e+09 
1000, 1000, 19  1.462896e-01,  8.209745e+09 
1000, 1000, 20  1.181776e-01,  1.016267e+10 
1000, 1000, 21  1.527455e-01,  7.862750e+09 
1000, 1000, 22  1.262533e-01,  9.512626e+09 
1000, 1000, 23  1.538962e-01,  7.803961e+09 
1000, 1000, 24  1.274253e-01,  9.425131e+09 
1000, 1000, 25  1.633653e-01,  7.351625e+09 
1000, 1000, 1  6.896939e-01,  1.741352e+09 
1000, 1000, 2  4.291982e-01,  2.798241e+09 
1000, 1000, 3  4.246785e-01,  2.828022e+09 
1000, 1000, 4  2.630836e-01,  4.565089e+09 
1000, 1000, 5  2.441003e-01,  4.920109e+09 
1000, 1000, 6  2.317515e-01,  5.182274e+09 
1000, 1000, 7  1.505914e-01,  7.975221e+09 
1000, 1000, 8  2.191473e-01,  5.480332e+09 
1000, 1000, 9  1.220335e-01,  9.841560e+09 
1000, 1000, 10  2.101752e-01,  5.714279e+09 
1000, 1000, 11  1.117148e-01,  1.075059e+10 
1000, 1000, 12  2.017625e-01,  5.952544e+09 
1000, 1000, 13  1.418838e-01,  8.464675e+09 
1000, 1000, 14  1.909735e-01,  6.288831e+09 
1000, 1000, 15  1.961049e-01,  6.124275e+09 
1000, 1000, 16  1.977731e-01,  6.072616e+09 
1000, 1000, 17  1.465686e-01,  8.194114e+09 
1000, 1000, 18  2.061316e-01,  5.826374e+09 
1000, 1000, 19  1.754466e-01,  6.845389e+09 
1000, 1000, 20  1.239607e-01,  9.688555e+09 
1000, 1000, 21  1.576955e-01,  7.615944e+09 
1000, 1000, 22  1.223772e-01,  9.813916e+09 
1000, 1000, 23  1.545624e-01,  7.770325e+09 
1000, 1000, 24  1.199773e-01,  1.001023e+10 
1000, 1000, 25  1.684679e-01,  7.128956e+09 
1000, 1000, 1  6.822989e-01,  1.760226e+09 
1000, 1000, 2  3.964736e-01,  3.029205e+09 
1000, 1000, 3  4.420369e-01,  2.716968e+09 
1000, 1000, 4  2.620975e-01,  4.582264e+09 
1000, 1000, 5  2.170453e-01,  5.533408e+09 
1000, 1000, 6  2.098713e-01,  5.722554e+09 
1000, 1000, 7  1.459299e-01,  8.229978e+09 
1000, 1000, 8  2.045618e-01,  5.871086e+09 
1000, 1000, 9  1.245043e-01,  9.646253e+09 
1000, 1000, 10  1.868055e-01,  6.429148e+09 
1000, 1000, 11  1.173662e-01,  1.023293e+10 
1000, 1000, 12  1.960710e-01,  6.125332e+09 
1000, 1000, 13  1.280118e-01,  9.381947e+09 
1000, 1000, 14  2.263688e-01,  5.305502e+09 
1000, 1000, 15  2.146003e-01,  5.596452e+09 
1000, 1000, 16  1.923426e-01,  6.244066e+09 
1000, 1000, 17  1.318930e-01,  9.105868e+09 
1000, 1000, 18  2.120081e-01,  5.664877e+09 
1000, 1000, 19  1.588231e-01,  7.561872e+09 
1000, 1000, 20  1.206488e-01,  9.954515e+09 
1000, 1000, 21  1.029902e-01,  1.166130e+10 
1000, 1000, 22  1.196087e-01,  1.004108e+10 
1000, 1000, 23  1.917661e-01,  6.262838e+09 
1000, 1000, 24  1.232837e-01,  9.741759e+09 
1000, 1000, 25  1.603745e-01,  7.488723e+09 
1000, 1000, 1  6.939555e-01,  1.730658e+09 
1000, 1000, 2  4.184151e-01,  2.870355e+09 
1000, 1000, 3  4.031078e-01,  2.979352e+09 
1000, 1000, 4  2.581897e-01,  4.651619e+09 
1000, 1000, 5  2.065360e-01,  5.814967e+09 
1000, 1000, 6  2.172862e-01,  5.527273e+09 
1000, 1000, 7  1.512324e-01,  7.941418e+09 
1000, 1000, 8  2.197552e-01,  5.465171e+09 
1000, 1000, 9  1.239986e-01,  9.685592e+09 
1000, 1000, 10  2.001479e-01,  6.000561e+09 
1000, 1000, 11  1.214626e-01,  9.887819e+09 
1000, 1000, 12  1.787781e-01,  6.717825e+09 
1000, 1000, 13  1.258808e-01,  9.540770e+09 
1000, 1000, 14  2.378729e-01,  5.048915e+09 
1000, 1000, 15  1.718274e-01,  6.989573e+09 
1000, 1000, 16  1.956095e-01,  6.139783e+09 
1000, 1000, 17  1.732136e-01,  6.933636e+09 
1000, 1000, 18  2.144545e-01,  5.600257e+09 
1000, 1000, 19  1.725692e-01,  6.959527e+09 
1000, 1000, 20  2.057609e-01,  5.836872e+09 
1000, 1000, 21  1.516134e-01,  7.921463e+09 
1000, 1000, 22  1.296002e-01,  9.266961e+09 
1000, 1000, 23  1.553339e-01,  7.731731e+09 
1000, 1000, 24  1.280015e-01,  9.382702e+09 
1000, 1000, 25  1.751585e-01,  6.856648e+09 
100, 100, 1  1.189707e-02,  1.009492e+09 
100, 100, 2  7.023014e-03,  1.710092e+09 
100, 100, 3  4.705155e-03,  2.552520e+09 
100, 100, 4  4.111048e-03,  2.921396e+09 
100, 100, 5  3.455611e-03,  3.475507e+09 
100, 100, 6  3.233600e-03,  3.714127e+09 
100, 100, 7  3.135259e-03,  3.830625e+09 
100, 100, 8  2.890577e-03,  4.154880e+09 
100, 100, 9  2.749113e-03,  4.368682e+09 
100, 100, 10  2.728399e-03,  4.401849e+09 
100, 100, 11  2.726029e-03,  4.405676e+09 
100, 100, 12  3.003464e-03,  3.998716e+09 
100, 100, 13  2.935184e-03,  4.091737e+09 
100, 100, 14  3.139262e-03,  3.825740e+09 
100, 100, 15  3.525767e-03,  3.406351e+09 
100, 100, 16  3.150375e-03,  3.812245e+09 
100, 100, 17  3.411949e-03,  3.519982e+09 
100, 100, 18  3.424060e-03,  3.507532e+09 
100, 100, 19  3.643068e-03,  3.296672e+09 
100, 100, 20  3.407125e-03,  3.524966e+09 
100, 100, 21  3.802468e-03,  3.158475e+09 
100, 100, 22  3.920469e-03,  3.063409e+09 
100, 100, 23  4.163567e-03,  2.884546e+09 
100, 100, 24  3.982189e-03,  3.015929e+09 
100, 100, 25  4.075969e-03,  2.946539e+09 
100, 100, 1  1.180726e-02,  1.017171e+09 
100, 100, 2  6.601372e-03,  1.819319e+09 
100, 100, 3  4.698827e-03,  2.555957e+09 
100, 100, 4  3.893357e-03,  3.084742e+09 
100, 100, 5  3.487832e-03,  3.443400e+09 
100, 100, 6  3.152531e-03,  3.809637e+09 
100, 100, 7  3.033279e-03,  3.959412e+09 
100, 100, 8  2.892250e-03,  4.152476e+09 
100, 100, 9  2.765612e-03,  4.342619e+09 
100, 100, 10  2.815168e-03,  4.266175e+09 
100, 100, 11  2.889679e-03,  4.156171e+09 
100, 100, 12  2.914158e-03,  4.121259e+09 
100, 100, 13  2.907212e-03,  4.131106e+09 
100, 100, 14  3.078931e-03,  3.900704e+09 
100, 100, 15  2.878493e-03,  4.172322e+09 
100, 100, 16  3.230049e-03,  3.718210e+09 
100, 100, 17  3.189107e-03,  3.765945e+09 
100, 100, 18  3.387879e-03,  3.544991e+09 
100, 100, 19  3.600407e-03,  3.335734e+09 
100, 100, 20  3.497630e-03,  3.433754e+09 
100, 100, 21  3.780469e-03,  3.176855e+09 
100, 100, 22  3.799168e-03,  3.161218e+09 
100, 100, 23  4.076806e-03,  2.945934e+09 
100, 100, 24  4.382025e-03,  2.740742e+09 
100, 100, 25  4.151624e-03,  2.892844e+09 
100, 100, 1  1.115418e-02,  1.076726e+09 
100, 100, 2  6.555364e-03,  1.832087e+09 
100, 100, 3  4.757708e-03,  2.524325e+09 
100, 100, 4  3.841523e-03,  3.126364e+09 
100, 100, 5  3.484444e-03,  3.446748e+09 
100, 100, 6  3.113867e-03,  3.856941e+09 
100, 100, 7  2.931717e-03,  4.096575e+09 
100, 100, 8  2.811869e-03,  4.271180e+09 
100, 100, 9  2.866263e-03,  4.190125e+09 
100, 100, 10  2.723418e-03,  4.409900e+09 
100, 100, 11  2.791284e-03,  4.302679e+09 
100, 100, 12  2.848421e-03,  4.216371e+09 
100, 100, 13  3.058432e-03,  3.926849e+09 
100, 100, 14  3.130722e-03,  3.836176e+09 
100, 100, 15  2.984504e-03,  4.024119e+09 
100, 100, 16  3.055769e-03,  3.930271e+09 
100, 100, 17  3.251868e-03,  3.693262e+09 
100, 100, 18  3.323706e-03,  3.613436e+09 
100, 100, 19  3.595843e-03,  3.339968e+09 
100, 100, 20  3.479394e-03,  3.451751e+09 
100, 100, 21  3.777683e-03,  3.179197e+09 
100, 100, 22  3.891533e-03,  3.086187e+09 
100, 100, 23  4.225784e-03,  2.842076e+09 
100, 100, 24  4.235769e-03,  2.835377e+09 
100, 100, 25  4.385524e-03,  2.738555e+09 
100, 100, 1  1.239235e-02,  9.691466e+08 
100, 100, 2  6.919881e-03,  1.735579e+09 
100, 100, 3  4.708768e-03,  2.550561e+09 
100, 100, 4  3.859611e-03,  3.111713e+09 
100, 100, 5  3.675427e-03,  3.267648e+09 
100, 100, 6  3.199276e-03,  3.753974e+09 
100, 100, 7  3.043341e-03,  3.946321e+09 
100, 100, 8  2.898316e-03,  4.143786e+09 
100, 100, 9  2.756732e-03,  4.356608e+09 
100, 100, 10  2.749795e-03,  4.367598e+09 
100, 100, 11  2.797612e-03,  4.292947e+09 
100, 100, 12  2.887584e-03,  4.159186e+09 
100, 100, 13  2.942963e-03,  4.080921e+09 
100, 100, 14  2.988283e-03,  4.019030e+09 
100, 100, 15  2.880605e-03,  4.169263e+09 
100, 100, 16  3.323202e-03,  3.613984e+09 
100, 100, 17  3.443254e-03,  3.487980e+09 
100, 100, 18  3.547025e-03,  3.385936e+09 
100, 100, 19  3.567362e-03,  3.366633e+09 
100, 100, 20  3.754303e-03,  3.198996e+09 
100, 100, 21  3.639679e-03,  3.299742e+09 
100, 100, 22  3.898215e-03,  3.080897e+09 
100, 100, 23  4.038831e-03,  2.973633e+09 
100, 100, 24  4.326656e-03,  2.775816e+09 
100, 100, 25  4.301853e-03,  2.791820e+09 
100, 100, 1  1.184628e-02,  1.013820e+09 
100, 100, 2  6.952359e-03,  1.727471e+09 
100, 100, 3  4.758958e-03,  2.523662e+09 
100, 100, 4  3.945258e-03,  3.044161e+09 
100, 100, 5  3.414857e-03,  3.516985e+09 
100, 100, 6  3.094528e-03,  3.881044e+09 
100, 100, 7  3.017022e-03,  3.980747e+09 
100, 100, 8  2.933492e-03,  4.094097e+09 
100, 100, 9  2.818556e-03,  4.261047e+09 
100, 100, 10  2.787162e-03,  4.309043e+09 
100, 100, 11  2.822251e-03,  4.255468e+09 
100, 100, 12  2.839266e-03,  4.229966e+09 
100, 100, 13  2.938614e-03,  4.086961e+09 
100, 100, 14  2.860293e-03,  4.198871e+09 
100, 100, 15  3.060779e-03,  3.923838e+09 
100, 100, 16  3.298521e-03,  3.641026e+09 
100, 100, 17  3.251120e-03,  3.694112e+09 
100, 100, 18  3.494500e-03,  3.436829e+09 
100, 100, 19  3.655047e-03,  3.285867e+09 
100, 100, 20  3.582053e-03,  3.352826e+09 
100, 100, 21  3.910147e-03,  3.071496e+09 
100, 100, 22  3.896102e-03,  3.082568e+09 
100, 100, 23  4.044046e-03,  2.969798e+09 
100, 100, 24  4.269227e-03,  2.813156e+09 
100, 100, 25  4.480359e-03,  2.680589e+09 
100, 100, 1  1.058116e-02,  1.135036e+09 
100, 100, 2  6.993401e-03,  1.717333e+09 
100, 100, 3  4.736456e-03,  2.535651e+09 
100, 100, 4  3.986463e-03,  3.012696e+09 
100, 100, 5  3.317768e-03,  3.619904e+09 
100, 100, 6  3.134948e-03,  3.831005e+09 
100, 100, 7  3.028808e-03,  3.965256e+09 
100, 100, 8  2.953508e-03,  4.066351e+09 
100, 100, 9  2.745653e-03,  4.374187e+09 
100, 100, 10  2.713287e-03,  4.426366e+09 
100, 100, 11  2.645447e-03,  4.539875e+09 
100, 100, 12  3.006025e-03,  3.995309e+09 
100, 100, 13  2.895022e-03,  4.148500e+09 
100, 100, 14  2.709011e-03,  4.433352e+09 
100, 100, 15  2.871095e-03,  4.183073e+09 
100, 100, 16  2.913402e-03,  4.122328e+09 
100, 100, 17  3.151173e-03,  3.811279e+09 
100, 100, 18  3.452063e-03,  3.479079e+09 
100, 100, 19  3.499369e-03,  3.432047e+09 
100, 100, 20  3.811906e-03,  3.150655e+09 
100, 100, 21  3.670379e-03,  3.272142e+09 
100, 100, 22  3.865029e-03,  3.107351e+09 
100, 100, 23  4.154844e-03,  2.890602e+09 
100, 100, 24  4.148527e-03,  2.895003e+09 
100, 100, 25  4.062515e-03,  2.956297e+09 
100, 100, 1  8.800349e-03,  1.364719e+09 
100, 100, 2  6.911562e-03,  1.737668e+09 
100, 100, 3  4.734862e-03,  2.536505e+09 
100, 100, 4  3.891360e-03,  3.086325e+09 
100, 100, 5  3.340565e-03,  3.595200e+09 
100, 100, 6  3.147567e-03,  3.815646e+09 
100, 100, 7  3.131652e-03,  3.835037e+09 
100, 100, 8  2.899752e-03,  4.141733e+09 
100, 100, 9  2.753893e-03,  4.361099e+09 
100, 100, 10  2.818791e-03,  4.260692e+09 
100, 100, 11  2.745200e-03,  4.374909e+09 
100, 100, 12  2.888312e-03,  4.158138e+09 
100, 100, 13  2.988567e-03,  4.018648e+09 
100, 100, 14  3.008738e-03,  3.991707e+09 
100, 100, 15  2.929313e-03,  4.099937e+09 
100, 100, 16  3.271750e-03,  3.670818e+09 
100, 100, 17  3.368082e-03,  3.565828e+09 
100, 100, 18  3.419098e-03,  3.512622e+09 
100, 100, 19  3.707541e-03,  3.239344e+09 
100, 100, 20  3.436116e-03,  3.495225e+09 
